CTVs Signed	Canvassed	Dials	Minutes on dialer	VBM (Yes)	VBM (Yes-Offline)	Plan to Vote (Early (In-Person))	Plan to Vote (Election Day)	Plan to Vote (Vote By Mail)	Week Number	datecanvassed	statecode	week_range
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-03	NE	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	WI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	WI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	WI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	WI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	WI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	WI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	WI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	WI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-24	WI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-25	WI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	WI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	WI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	WI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-29	WI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-30	WI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-31	WI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	WI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	WI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	WI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	WI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	WI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	WI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-08	WI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-09	WI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	WI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	WI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	WI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-15	WI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-16	WI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	WI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	WI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-19	WI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-20	WI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	WI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	WI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	WI	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	WI	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	WI	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	WI	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	WI	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	WI	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	WI	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	WI	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	WI	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	WI	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	KY	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	KY	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	KY	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	KY	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	KY	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	KY	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	KY	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	KY	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	KY	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-24	KY	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-25	KY	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	KY	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	KY	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	KY	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-29	KY	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-30	KY	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-31	KY	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	KY	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	KY	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	KY	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	KY	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	KY	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-08	KY	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-09	KY	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	KY	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	KY	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-12	KY	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	KY	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	KY	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-15	KY	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-16	KY	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	KY	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	KY	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-19	KY	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-20	KY	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-21	KY	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-22	KY	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-23	KY	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	KY	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	KY	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-26	KY	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-27	KY	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-28	KY	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-29	KY	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-30	KY	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	KY	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	KY	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-03	KY	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-04	KY	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-05	KY	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	KY	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	KY	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-10	KY	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-11	KY	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-12	KY	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	KY	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	KY	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-17	KY	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-18	KY	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-19	KY	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-20	KY	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	KY	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	KY	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-24	KY	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-25	KY	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-26	KY	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-27	KY	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	KY	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	KY	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-31	KY	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-02	KY	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-03	KY	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	ME	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	ME	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	ME	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	ME	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	ME	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	ME	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	ME	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	ME	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-24	ME	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-25	ME	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-26	ME	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	ME	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	ME	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-29	ME	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-30	ME	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-31	ME	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	ME	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-02	ME	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	ME	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	ME	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	ME	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	ME	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	ME	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-08	ME	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-09	ME	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	ME	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	ME	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-12	ME	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	ME	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	ME	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-15	ME	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-16	ME	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	ME	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	ME	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-19	ME	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-20	ME	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-21	ME	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-22	ME	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-23	ME	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	ME	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	ME	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-26	ME	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-27	ME	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-28	ME	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-29	ME	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-09-30	ME	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	ME	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	ME	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-03	ME	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-04	ME	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	ME	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	ME	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-10	ME	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-11	ME	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	ME	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-16	ME	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-18	ME	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-19	ME	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-22	ME	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2020-10-23	ME	10/17 - 10/23
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-24	ME	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-25	ME	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-26	ME	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-29	ME	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-30	ME	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-10-31	ME	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2020-11-02	ME	10/24 - 11/03
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-15	MI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-16	MI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-17	MI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-18	MI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-19	MI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-20	MI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2020-08-21	MI	08/15 - 08/21
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-22	MI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-23	MI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-27	MI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2020-08-28	MI	08/22 - 08/28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-29	MI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-30	MI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-08-31	MI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-01	MI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-02	MI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-03	MI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2020-09-04	MI	08/29 - 09/04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-05	MI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-06	MI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-07	MI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-08	MI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-09	MI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-10	MI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2020-09-11	MI	09/05 - 09/11
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-12	MI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-13	MI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-14	MI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-17	MI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2020-09-18	MI	09/12 - 09/18
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-19	MI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-20	MI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-21	MI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-22	MI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-23	MI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-24	MI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2020-09-25	MI	09/19 - 09/25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-01	MI	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2020-10-02	MI	09/26 - 10/02
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-06	MI	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-07	MI	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-08	MI	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2020-10-09	MI	10/03 - 10/09
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-13	MI	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-14	MI	10/10 - 10/16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2020-10-15	MI	10/10 - 10/16
